Time, z_position, z_position_rk_tendency, y_position, y_position_rk_tendency, x_position, x_position_rk_tendency, volume, qr, nr, vterm, prevp, nrevp
  270.50,      2492.7295213709,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009751113,      6916.0807779055,         2.4112563654,        -0.0000000625,       -54.4643616996
  270.60,      2492.4883478340,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009751051,      6910.6386625422,         2.4117353336,        -0.0000000625,       -54.4211528223
  270.70,      2492.2471263893,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750988,      6905.2008646090,         2.4122144110,        -0.0000000625,       -54.3779785222
  270.80,      2492.0058570259,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750926,      6899.7673806509,         2.4126935977,        -0.0000000625,       -54.3348387712
  270.90,      2491.7645397329,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750863,      6894.3382072159,         2.4131728936,        -0.0000000625,       -54.2917335412
  271.00,      2491.5231744995,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750801,      6888.9133408546,         2.4136522989,        -0.0000000625,       -54.2486628043
  271.10,      2491.2817613145,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750738,      6883.4927781206,         2.4141318136,        -0.0000000625,       -54.2056265326
  271.20,      2491.0403001672,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750676,      6878.0765155701,         2.4146114376,        -0.0000000625,       -54.1626246980
  271.30,      2490.7987910465,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750613,      6872.6645497621,         2.4150911710,        -0.0000000625,       -54.1196572727
  271.40,      2490.5572339415,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750551,      6867.2568772587,         2.4155710138,        -0.0000000625,       -54.0767242287
  271.50,      2490.3156288413,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750488,      6861.8534946243,         2.4160509661,        -0.0000000625,       -54.0338255383
  271.60,      2490.0739757349,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750426,      6856.4543984265,         2.4165310279,        -0.0000000625,       -53.9909611735
  271.70,      2489.8322746114,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750363,      6851.0595852355,         2.4170111992,        -0.0000000625,       -53.9481311065
  271.80,      2489.5905254597,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750301,      6845.6690516242,         2.4174914801,        -0.0000000625,       -53.9053353096
  271.90,      2489.3487282691,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750238,      6840.2827941685,         2.4179718705,        -0.0000000625,       -53.8625737549
  272.00,      2489.1068830284,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750176,      6834.9008094468,         2.4184523705,        -0.0000000625,       -53.8198464147
  272.10,      2488.8649897268,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750113,      6829.5230940405,         2.4189329802,        -0.0000000625,       -53.7771532612
  272.20,      2488.6230483533,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009750051,      6824.1496445338,         2.4194136995,        -0.0000000625,       -53.7344942668
  272.30,      2488.3810588968,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749988,      6818.7804575134,         2.4198945285,        -0.0000000625,       -53.6918694037
  272.40,      2488.1390213465,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749926,      6813.4155295690,         2.4203754672,        -0.0000000625,       -53.6492786444
  272.50,      2487.8969356913,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749863,      6808.0548572930,         2.4208565156,        -0.0000000625,       -53.6067219611
  272.60,      2487.6548019203,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749801,      6802.6984372806,         2.4213376739,        -0.0000000625,       -53.5641993262
  272.70,      2487.4126200225,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749738,      6797.3462661296,         2.4218189419,        -0.0000000625,       -53.5217107122
  272.80,      2487.1703899869,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749676,      6791.9983404408,         2.4223003197,        -0.0000000625,       -53.4792560914
  272.90,      2486.9281118026,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749613,      6786.6546568175,         2.4227818074,        -0.0000000625,       -53.4368354364
  273.00,      2486.6857854585,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749551,      6781.3152118660,         2.4232634050,        -0.0000000625,       -53.3944487196
  273.10,      2486.4434109436,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749488,      6775.9800021952,         2.4237451125,        -0.0000000625,       -53.3520959135
  273.20,      2486.2009882470,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749426,      6770.6490244167,         2.4242269300,        -0.0000000625,       -53.3097769905
  273.30,      2485.9585173577,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749363,      6765.3222751449,         2.4247088574,        -0.0000000625,       -53.2674919234
  273.40,      2485.7159982646,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749301,      6759.9997509972,         2.4251908948,        -0.0000000625,       -53.2252406846
  273.50,      2485.4734309567,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749238,      6754.6814485933,         2.4256730422,        -0.0000000625,       -53.1830232466
  273.60,      2485.2308154231,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749176,      6749.3673645559,         2.4261552997,        -0.0000000625,       -53.1408395823
  273.70,      2484.9881516528,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749113,      6744.0574955103,         2.4266376672,        -0.0000000625,       -53.0986896640
  273.80,      2484.7454396347,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009749051,      6738.7518380848,         2.4271201449,        -0.0000000625,       -53.0565734646
  273.90,      2484.5026793578,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009748988,      6733.4503889101,         2.4276027327,        -0.0000000625,       -53.0144909567
